COUNTRY,"Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
RUS,"Russia","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.6,"w","Includes data from another category"
RUS,"Russia","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.8,"w","Includes data from another category"
SAU,"Saudi Arabia","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SAU,"Saudi Arabia","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
SVN,"Slovenia","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,9.6,,
SVN,"Slovenia","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.8,,
SVN,"Slovenia","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,6,,
SVN,"Slovenia","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,11.7,,
SVN,"Slovenia","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.6,,
SVN,"Slovenia","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,19.6,,
SVN,"Slovenia","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.8,,
SVN,"Slovenia","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.8,,
SVN,"Slovenia","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2,,
SVN,"Slovenia","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.1,,
SVN,"Slovenia","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.8,,
SVN,"Slovenia","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,10.6,,
SVN,"Slovenia","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2,,
SVN,"Slovenia","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,3.8,,
SVN,"Slovenia","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.2,,
SVN,"Slovenia","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,0.8,,
SVN,"Slovenia","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,6.4,,
SVN,"Slovenia","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1.7,,
SVN,"Slovenia","_T","Total","F81","Personal services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.1,,
SVN,"Slovenia","_T","Total","F84","Transport services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2.5,,
SVN,"Slovenia","_T","Total","F85","Environmental protection","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,1,,
SVN,"Slovenia","_T","Total","F86","Security services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,2,,
ZAF,"South Africa","_T","Total","F14","Teacher training and education science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F21","Arts","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F22","Humanities","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F31","Social and behavioural science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F32","Journalism and information","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F34","Business and administration","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F38","Law","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F42","Life science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F44","Physical science","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F46","Mathematics and statistics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F48","Computing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F52","Engineering and engineering trades","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F54","Manufacturing and processing","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F58","Architecture and building","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F62","Agriculture, forestry and fishery","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F64","Veterinary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F72","Health","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
ZAF,"South Africa","_T","Total","F76","Social services","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","GRAD_SHARE_FIELDS","Share of graduates by field","2013","2013","PC","Percentage","0","units",,,,"M","Missing value	 data cannot exist"
